Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used
28/08/2024,1:55AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.8C,229.8V,1.257kWh,660W
28/08/2024,1:50AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.8C,229.6V,1.202kWh,636W
28/08/2024,1:45AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.8C,230.8V,1.149kWh,684W
28/08/2024,1:40AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.8C,228.5V,1.092kWh,756W
28/08/2024,1:35AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,20.8C,227.8V,1.029kWh,768W
28/08/2024,1:30AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.3C,229.5V,0.965kWh,924W
28/08/2024,1:25AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.3C,226.1V,0.888kWh,792W
28/08/2024,1:20AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.3C,229.2V,0.822kWh,636W
28/08/2024,1:15AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.3C,229.9V,0.769kWh,660W
28/08/2024,1:10AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.3C,230.5V,0.714kWh,720W
28/08/2024,1:05AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.3C,230.6V,0.654kWh,564W
28/08/2024,1:00AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.3C,230.8V,0.607kWh,540W
28/08/2024,12:55AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.3C,230.1V,0.562kWh,612W
28/08/2024,12:50AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.3C,230.6V,0.511kWh,624W
28/08/2024,12:45AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.3C,231.3V,0.459kWh,624W
28/08/2024,12:40AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.3C,231.4V,0.407kWh,612W
28/08/2024,12:35AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.3C,235.0V,0.356kWh,540W
28/08/2024,12:30AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.3C,232.8V,0.311kWh,552W
28/08/2024,12:25AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.3C,233.8V,0.265kWh,600W
28/08/2024,12:20AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.3C,233.4V,0.215kWh,636W
28/08/2024,12:15AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.3C,232.7V,0.162kWh,648W
28/08/2024,12:10AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.3C,232.9V,0.108kWh,636W
28/08/2024,12:05AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,21.8C,232.9V,0.055kWh,660W
28/08/2024,12:00AM,0.000kWh,0.000kWh/kW,0W,-,-,21.9C,233.8V,0.000kWh,0W
27/08/2024,11:55PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,21.9C,233.8V,12.237kWh,648W
27/08/2024,11:50PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,21.9C,233.5V,12.183kWh,660W
27/08/2024,11:45PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,21.9C,234.1V,12.128kWh,648W
27/08/2024,11:40PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.5C,233.6V,12.074kWh,660W
27/08/2024,11:35PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.5C,233.0V,12.019kWh,648W
27/08/2024,11:30PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,232.4V,11.965kWh,780W
27/08/2024,11:25PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.5C,233.1V,11.900kWh,996W
27/08/2024,11:20PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,229.8V,11.817kWh,672W
27/08/2024,11:15PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,233.0V,11.761kWh,816W
27/08/2024,11:10PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,233.4V,11.693kWh,792W
27/08/2024,11:05PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,234.0V,11.627kWh,912W
27/08/2024,11:00PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,229.3V,11.551kWh,840W
27/08/2024,10:55PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,233.2V,11.481kWh,"1,200W"
27/08/2024,10:50PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,232.9V,11.381kWh,768W
27/08/2024,10:45PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,233.7V,11.317kWh,936W
27/08/2024,10:40PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,233.0V,11.239kWh,852W
27/08/2024,10:35PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,232.0V,11.168kWh,780W
27/08/2024,10:30PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,232.0V,11.103kWh,756W
27/08/2024,10:25PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,232.1V,11.040kWh,720W
27/08/2024,10:20PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,230.9V,10.980kWh,540W
27/08/2024,10:15PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,232.4V,10.935kWh,588W
27/08/2024,10:10PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,232.6V,10.886kWh,576W
27/08/2024,10:05PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,233.1V,10.838kWh,576W
27/08/2024,10:00PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,23.0C,231.8V,10.790kWh,576W
27/08/2024,9:55PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,23.0C,232.2V,10.742kWh,528W
27/08/2024,9:50PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,23.0C,232.0V,10.698kWh,516W
27/08/2024,9:45PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.5C,231.6V,10.655kWh,600W
27/08/2024,9:40PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.5C,230.8V,10.605kWh,624W
27/08/2024,9:35PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,230.8V,10.553kWh,624W
27/08/2024,9:30PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,230.4V,10.501kWh,600W
27/08/2024,9:25PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,231.2V,10.451kWh,732W
27/08/2024,9:20PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,229.9V,10.390kWh,612W
27/08/2024,9:15PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,230.6V,10.339kWh,612W
27/08/2024,9:10PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,231.1V,10.288kWh,660W
27/08/2024,9:05PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,231.6V,10.233kWh,612W
27/08/2024,9:00PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,230.3V,10.182kWh,624W
27/08/2024,8:55PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,230.9V,10.130kWh,516W
27/08/2024,8:50PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,22.4C,231.7V,10.087kWh,672W
27/08/2024,8:45PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,21.9C,230.3V,10.031kWh,972W
27/08/2024,8:40PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,21.9C,222.2V,9.950kWh,936W
27/08/2024,8:35PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,21.9C,225.8V,9.872kWh,648W
27/08/2024,8:30PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,21.9C,229.3V,9.818kWh,636W
27/08/2024,8:25PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,21.9C,228.8V,9.765kWh,588W
27/08/2024,8:20PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,21.9C,229.3V,9.716kWh,660W
27/08/2024,8:15PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,21.3C,228.6V,9.661kWh,768W
27/08/2024,8:10PM,51.706kWh,3.492kWh/kW,0W,0W,0.000kW/kW,21.3C,226.3V,9.597kWh,792W
27/08/2024,8:05PM,51.706kWh,3.492kWh/kW,7W,0W,0.000kW/kW,21.3C,229.3V,9.531kWh,516W
27/08/2024,8:00PM,51.706kWh,3.492kWh/kW,7W,0W,0.000kW/kW,21.3C,229.4V,9.488kWh,780W
27/08/2024,7:55PM,51.706kWh,3.492kWh/kW,9W,12W,0.001kW/kW,21.3C,229.1V,9.423kWh,540W
27/08/2024,7:50PM,51.705kWh,3.492kWh/kW,9W,0W,0.000kW/kW,21.3C,230.7V,9.378kWh,492W
27/08/2024,7:45PM,51.705kWh,3.492kWh/kW,9W,12W,0.001kW/kW,20.8C,230.5V,9.337kWh,516W
27/08/2024,7:40PM,51.704kWh,3.492kWh/kW,17W,24W,0.002kW/kW,20.8C,230.4V,9.294kWh,816W
27/08/2024,7:35PM,51.702kWh,3.492kWh/kW,45W,72W,0.005kW/kW,20.8C,226.9V,9.226kWh,864W
27/08/2024,7:30PM,51.696kWh,3.492kWh/kW,107W,156W,0.011kW/kW,20.2C,228.3V,9.154kWh,756W
27/08/2024,7:25PM,51.683kWh,3.491kWh/kW,175W,192W,0.013kW/kW,20.2C,228.9V,9.091kWh,720W
27/08/2024,7:20PM,51.667kWh,3.490kWh/kW,200W,228W,0.015kW/kW,20.2C,228.5V,9.031kWh,720W
27/08/2024,7:15PM,51.648kWh,3.489kWh/kW,280W,372W,0.025kW/kW,20.4C,229.0V,8.971kWh,636W
27/08/2024,7:10PM,51.617kWh,3.486kWh/kW,470W,492W,0.033kW/kW,20.4C,232.8V,8.918kWh,720W
27/08/2024,7:05PM,51.576kWh,3.484kWh/kW,454W,396W,0.027kW/kW,20.4C,230.3V,8.858kWh,516W
27/08/2024,7:00PM,51.543kWh,3.481kWh/kW,374W,348W,0.024kW/kW,20.4C,233.8V,8.815kWh,456W
27/08/2024,6:55PM,51.514kWh,3.480kWh/kW,352W,336W,0.023kW/kW,20.4C,232.9V,8.777kWh,420W
27/08/2024,6:50PM,51.486kWh,3.478kWh/kW,364W,360W,0.024kW/kW,20.4C,231.4V,8.742kWh,468W
27/08/2024,6:45PM,51.456kWh,3.476kWh/kW,379W,372W,0.025kW/kW,19.8C,231.2V,8.703kWh,432W
27/08/2024,6:40PM,51.425kWh,3.473kWh/kW,374W,372W,0.025kW/kW,19.8C,231.9V,8.667kWh,624W
27/08/2024,6:35PM,51.394kWh,3.471kWh/kW,399W,480W,0.032kW/kW,19.8C,233.0V,8.615kWh,420W
27/08/2024,6:30PM,51.354kWh,3.469kWh/kW,562W,612W,0.041kW/kW,24.9C,231.9V,8.580kWh,468W
27/08/2024,6:25PM,51.303kWh,3.465kWh/kW,652W,720W,0.049kW/kW,24.9C,231.8V,8.541kWh,624W
27/08/2024,6:20PM,51.243kWh,3.461kWh/kW,612W,576W,0.039kW/kW,25.3C,228.3V,8.489kWh,984W
27/08/2024,6:15PM,51.195kWh,3.458kWh/kW,513W,456W,0.031kW/kW,25.3C,227.5V,8.407kWh,840W
27/08/2024,6:10PM,51.157kWh,3.455kWh/kW,434W,408W,0.028kW/kW,25.3C,229.4V,8.337kWh,900W
27/08/2024,6:05PM,51.123kWh,3.453kWh/kW,404W,384W,0.026kW/kW,25.3C,228.8V,8.262kWh,876W
27/08/2024,6:00PM,51.091kWh,3.451kWh/kW,365W,324W,0.022kW/kW,25.3C,228.2V,8.189kWh,984W
27/08/2024,5:55PM,51.064kWh,3.449kWh/kW,339W,324W,0.022kW/kW,25.3C,229.5V,8.107kWh,828W
27/08/2024,5:50PM,51.037kWh,3.447kWh/kW,315W,288W,0.019kW/kW,25.3C,233.8V,8.038kWh,456W
27/08/2024,5:45PM,51.013kWh,3.446kWh/kW,276W,252W,0.017kW/kW,25.7C,232.6V,8.000kWh,432W
27/08/2024,5:40PM,50.992kWh,3.444kWh/kW,219W,216W,0.015kW/kW,25.8C,230.1V,7.964kWh,408W
27/08/2024,5:35PM,50.974kWh,3.443kWh/kW,186W,168W,0.011kW/kW,26.3C,234.0V,7.930kWh,288W
27/08/2024,5:30PM,50.960kWh,3.442kWh/kW,171W,180W,0.012kW/kW,26.3C,234.4V,7.906kWh,276W
27/08/2024,5:25PM,50.945kWh,3.441kWh/kW,181W,156W,0.011kW/kW,25.8C,234.1V,7.883kWh,300W
27/08/2024,5:20PM,50.932kWh,3.440kWh/kW,150W,168W,0.011kW/kW,25.8C,235.9V,7.858kWh,444W
27/08/2024,5:15PM,50.918kWh,3.439kWh/kW,182W,204W,0.014kW/kW,25.8C,233.5V,7.821kWh,360W
27/08/2024,5:10PM,50.901kWh,3.438kWh/kW,243W,276W,0.019kW/kW,25.8C,232.9V,7.791kWh,528W
27/08/2024,5:05PM,50.878kWh,3.437kWh/kW,302W,300W,0.020kW/kW,25.8C,233.9V,7.747kWh,528W
27/08/2024,5:00PM,50.853kWh,3.435kWh/kW,252W,180W,0.012kW/kW,25.8C,229.7V,7.703kWh,828W
27/08/2024,4:55PM,50.838kWh,3.434kWh/kW,292W,420W,0.028kW/kW,25.8C,233.4V,7.634kWh,660W
27/08/2024,4:50PM,50.803kWh,3.431kWh/kW,524W,504W,0.034kW/kW,25.7C,230.7V,7.579kWh,720W
27/08/2024,4:45PM,50.761kWh,3.429kWh/kW,493W,408W,0.028kW/kW,25.7C,233.1V,7.519kWh,816W
27/08/2024,4:40PM,50.727kWh,3.426kWh/kW,303W,216W,0.015kW/kW,26.3C,229.5V,7.451kWh,780W
27/08/2024,4:35PM,50.709kWh,3.425kWh/kW,0W,0W,0.000kW/kW,26.3C,231.1V,7.386kWh,624W
27/08/2024,4:30PM,50.709kWh,3.425kWh/kW,0W,0W,0.000kW/kW,26.3C,231.3V,7.334kWh,744W
27/08/2024,4:25PM,50.709kWh,3.425kWh/kW,0W,24W,0.002kW/kW,26.3C,236.5V,7.272kWh,408W
27/08/2024,4:20PM,50.707kWh,3.425kWh/kW,62W,72W,0.005kW/kW,26.3C,226.1V,7.238kWh,876W
27/08/2024,4:15PM,50.701kWh,3.425kWh/kW,119W,180W,0.012kW/kW,26.3C,229.2V,7.165kWh,540W
27/08/2024,4:10PM,50.686kWh,3.424kWh/kW,274W,168W,0.011kW/kW,26.3C,225.1V,7.120kWh,456W
27/08/2024,4:05PM,50.672kWh,3.423kWh/kW,0W,192W,0.013kW/kW,26.3C,230.7V,7.082kWh,204W
27/08/2024,4:00PM,50.656kWh,3.422kWh/kW,"1,432W","1,800W",0.122kW/kW,26.3C,232.9V,7.065kWh,360W
27/08/2024,3:55PM,50.506kWh,3.411kWh/kW,"2,113W","2,460W",0.166kW/kW,26.3C,233.2V,7.035kWh,468W
27/08/2024,3:50PM,50.301kWh,3.398kWh/kW,"2,558W","2,568W",0.173kW/kW,26.3C,233.0V,6.996kWh,576W
27/08/2024,3:45PM,50.087kWh,3.383kWh/kW,"2,554W","2,784W",0.188kW/kW,26.3C,229.7V,6.948kWh,528W
27/08/2024,3:40PM,49.855kWh,3.367kWh/kW,"2,963W","3,900W",0.263kW/kW,26.3C,233.2V,6.904kWh,864W
27/08/2024,3:35PM,49.530kWh,3.345kWh/kW,"5,005W","5,520W",0.373kW/kW,26.8C,231.1V,6.832kWh,588W
27/08/2024,3:30PM,49.070kWh,3.314kWh/kW,"4,630W","4,680W",0.316kW/kW,26.8C,233.7V,6.783kWh,504W
27/08/2024,3:25PM,48.680kWh,3.288kWh/kW,"4,566W","5,160W",0.349kW/kW,26.8C,231.1V,6.741kWh,780W
27/08/2024,3:20PM,48.250kWh,3.259kWh/kW,"5,691W","8,256W",0.558kW/kW,26.8C,231.0V,6.676kWh,636W
27/08/2024,3:15PM,47.562kWh,3.213kWh/kW,"9,502W","8,736W",0.590kW/kW,26.8C,239.1V,6.623kWh,696W
27/08/2024,3:10PM,46.834kWh,3.163kWh/kW,"6,278W","10,128W",0.684kW/kW,26.8C,235.8V,6.565kWh,480W
27/08/2024,3:05PM,45.990kWh,3.106kWh/kW,"7,033W","7,320W",0.494kW/kW,26.8C,232.9V,6.525kWh,468W
27/08/2024,3:00PM,45.380kWh,3.065kWh/kW,"7,989W","7,632W",0.516kW/kW,26.8C,232.6V,6.486kWh,708W
27/08/2024,2:55PM,44.744kWh,3.022kWh/kW,"5,082W","9,276W",0.627kW/kW,26.8C,231.0V,6.427kWh,432W
27/08/2024,2:50PM,43.971kWh,2.970kWh/kW,"11,301W","11,664W",0.788kW/kW,26.8C,236.8V,6.391kWh,528W
27/08/2024,2:45PM,42.999kWh,2.904kWh/kW,"11,642W","11,940W",0.806kW/kW,26.8C,235.1V,6.347kWh,468W
27/08/2024,2:40PM,42.004kWh,2.837kWh/kW,"12,160W","11,340W",0.766kW/kW,27.4C,234.7V,6.308kWh,480W
27/08/2024,2:35PM,41.059kWh,2.773kWh/kW,"8,588W","5,148W",0.348kW/kW,27.4C,234.3V,6.268kWh,504W
27/08/2024,2:30PM,40.630kWh,2.744kWh/kW,"2,522W","2,160W",0.146kW/kW,27.9C,231.5V,6.226kWh,816W
27/08/2024,2:25PM,40.450kWh,2.732kWh/kW,"1,831W","1,692W",0.114kW/kW,27.9C,231.5V,6.158kWh,432W
27/08/2024,2:20PM,40.309kWh,2.723kWh/kW,"1,552W","1,464W",0.099kW/kW,27.9C,230.4V,6.122kWh,600W
27/08/2024,2:15PM,40.187kWh,2.714kWh/kW,"1,411W","1,296W",0.088kW/kW,30.3C,224.1V,6.072kWh,684W
27/08/2024,2:10PM,40.079kWh,2.707kWh/kW,"1,252W","1,188W",0.080kW/kW,30.3C,230.3V,6.015kWh,420W
27/08/2024,2:05PM,39.980kWh,2.700kWh/kW,"1,155W","1,116W",0.075kW/kW,30.3C,230.9V,5.980kWh,984W
27/08/2024,2:00PM,39.887kWh,2.694kWh/kW,"1,087W","1,128W",0.076kW/kW,31.5C,228.3V,5.898kWh,588W
27/08/2024,1:55PM,39.793kWh,2.688kWh/kW,"1,150W","1,164W",0.079kW/kW,31.5C,229.1V,5.849kWh,684W
27/08/2024,1:50PM,39.696kWh,2.681kWh/kW,"1,170W","1,164W",0.079kW/kW,31.5C,226.6V,5.792kWh,684W
27/08/2024,1:45PM,39.599kWh,2.675kWh/kW,"1,180W","1,260W",0.085kW/kW,31.2C,230.2V,5.735kWh,552W
27/08/2024,1:40PM,39.494kWh,2.668kWh/kW,"1,144W","1,200W",0.081kW/kW,31.2C,229.7V,5.689kWh,696W
27/08/2024,1:35PM,39.394kWh,2.661kWh/kW,"1,297W","1,332W",0.090kW/kW,31.2C,230.3V,5.631kWh,408W
27/08/2024,1:30PM,39.283kWh,2.653kWh/kW,"1,340W","1,284W",0.087kW/kW,32.8C,231.3V,5.597kWh,432W
27/08/2024,1:25PM,39.176kWh,2.646kWh/kW,"1,236W","1,188W",0.080kW/kW,32.8C,230.1V,5.561kWh,480W
27/08/2024,1:20PM,39.077kWh,2.639kWh/kW,"1,191W","1,236W",0.083kW/kW,34.1C,229.2V,5.521kWh,456W
27/08/2024,1:15PM,38.974kWh,2.632kWh/kW,"1,285W","1,308W",0.088kW/kW,27.9C,228.7V,5.483kWh,480W
27/08/2024,1:10PM,38.865kWh,2.625kWh/kW,"1,351W","1,356W",0.092kW/kW,27.9C,229.2V,5.443kWh,468W
27/08/2024,1:05PM,38.752kWh,2.617kWh/kW,"1,362W","1,344W",0.091kW/kW,34.1C,230.1V,5.404kWh,360W
27/08/2024,1:00PM,38.640kWh,2.610kWh/kW,"1,316W","1,284W",0.087kW/kW,27.9C,229.8V,5.374kWh,348W
27/08/2024,12:55PM,38.533kWh,2.603kWh/kW,"1,265W","1,932W",0.130kW/kW,27.9C,228.7V,5.345kWh,300W
27/08/2024,12:50PM,38.372kWh,2.592kWh/kW,"5,440W","9,516W",0.643kW/kW,27.9C,232.5V,5.320kWh,456W
27/08/2024,12:45PM,37.579kWh,2.538kWh/kW,"9,985W","10,140W",0.685kW/kW,32.3C,232.0V,5.282kWh,540W
27/08/2024,12:40PM,36.734kWh,2.481kWh/kW,"10,021W","10,032W",0.678kW/kW,32.3C,236.7V,5.237kWh,252W
27/08/2024,12:35PM,35.898kWh,2.425kWh/kW,"10,053W","10,236W",0.691kW/kW,32.3C,236.6V,5.216kWh,264W
27/08/2024,12:30PM,35.045kWh,2.367kWh/kW,"10,082W","10,248W",0.692kW/kW,31.8C,235.2V,5.194kWh,396W
27/08/2024,12:25PM,34.191kWh,2.309kWh/kW,"9,980W","10,152W",0.686kW/kW,31.8C,232.5V,5.161kWh,408W
27/08/2024,12:20PM,33.345kWh,2.252kWh/kW,"7,506W","9,924W",0.670kW/kW,31.2C,236.7V,5.127kWh,372W
27/08/2024,12:15PM,32.518kWh,2.196kWh/kW,"9,961W","10,272W",0.694kW/kW,31.2C,235.8V,5.096kWh,360W
27/08/2024,12:10PM,31.662kWh,2.139kWh/kW,"9,971W","10,020W",0.677kW/kW,31.2C,234.7V,5.066kWh,408W
27/08/2024,12:05PM,30.827kWh,2.082kWh/kW,"9,866W","9,972W",0.674kW/kW,31.2C,235.9V,5.032kWh,876W
27/08/2024,12:00PM,29.996kWh,2.026kWh/kW,"9,828W","9,744W",0.658kW/kW,31.2C,233.0V,4.959kWh,876W
27/08/2024,11:55AM,29.184kWh,1.971kWh/kW,"9,711W","9,852W",0.665kW/kW,31.2C,231.9V,4.886kWh,792W
27/08/2024,11:50AM,28.363kWh,1.916kWh/kW,"9,728W","9,744W",0.658kW/kW,31.2C,231.4V,4.820kWh,744W
27/08/2024,11:45AM,27.551kWh,1.861kWh/kW,"9,604W","9,768W",0.660kW/kW,31.2C,233.3V,4.758kWh,360W
27/08/2024,11:40AM,26.737kWh,1.806kWh/kW,"9,692W","9,696W",0.655kW/kW,31.2C,237.4V,4.728kWh,252W
27/08/2024,11:35AM,25.929kWh,1.751kWh/kW,"9,561W","9,492W",0.641kW/kW,31.2C,235.8V,4.707kWh,372W
27/08/2024,11:30AM,25.138kWh,1.698kWh/kW,"9,421W","9,492W",0.641kW/kW,30.6C,232.0V,4.676kWh,456W
27/08/2024,11:25AM,24.347kWh,1.645kWh/kW,"9,321W","9,084W",0.614kW/kW,26.8C,236.6V,4.638kWh,144W
27/08/2024,11:20AM,23.590kWh,1.593kWh/kW,"9,145W","9,204W",0.622kW/kW,30.1C,235.5V,4.626kWh,144W
27/08/2024,11:15AM,22.823kWh,1.542kWh/kW,"9,073W","9,228W",0.623kW/kW,30.1C,235.9V,4.614kWh,144W
27/08/2024,11:10AM,22.054kWh,1.490kWh/kW,"9,015W","9,144W",0.618kW/kW,29.5C,237.7V,4.602kWh,168W
27/08/2024,11:05AM,21.292kWh,1.438kWh/kW,"8,997W","8,952W",0.605kW/kW,29.5C,235.8V,4.588kWh,240W
27/08/2024,11:00AM,20.546kWh,1.388kWh/kW,"8,822W","8,928W",0.603kW/kW,29.5C,236.7V,4.568kWh,252W
27/08/2024,10:55AM,19.802kWh,1.338kWh/kW,"8,819W","8,880W",0.600kW/kW,29.5C,237.2V,4.547kWh,252W
27/08/2024,10:50AM,19.062kWh,1.288kWh/kW,"8,733W","8,784W",0.593kW/kW,26.3C,236.3V,4.526kWh,252W
27/08/2024,10:45AM,18.330kWh,1.238kWh/kW,"8,570W","8,688W",0.587kW/kW,26.3C,233.1V,4.505kWh,240W
27/08/2024,10:40AM,17.606kWh,1.189kWh/kW,"8,508W","8,688W",0.587kW/kW,26.3C,236.3V,4.485kWh,252W
27/08/2024,10:35AM,16.882kWh,1.140kWh/kW,"8,414W","8,460W",0.571kW/kW,26.3C,236.2V,4.464kWh,252W
27/08/2024,10:30AM,16.177kWh,1.093kWh/kW,"8,303W","8,460W",0.571kW/kW,29.5C,235.6V,4.443kWh,180W
27/08/2024,10:25AM,15.472kWh,1.045kWh/kW,"8,180W","8,280W",0.559kW/kW,29.5C,234.3V,4.428kWh,144W
27/08/2024,10:20AM,14.782kWh,0.998kWh/kW,"8,095W","8,160W",0.551kW/kW,28.9C,234.8V,4.416kWh,180W
27/08/2024,10:15AM,14.102kWh,0.953kWh/kW,"8,028W","8,088W",0.546kW/kW,28.9C,235.8V,4.401kWh,240W
27/08/2024,10:10AM,13.428kWh,0.907kWh/kW,"7,915W","7,992W",0.540kW/kW,28.9C,234.3V,4.381kWh,252W
27/08/2024,10:05AM,12.762kWh,0.862kWh/kW,"7,781W","7,776W",0.525kW/kW,25.0C,233.9V,4.360kWh,240W
27/08/2024,10:00AM,12.114kWh,0.818kWh/kW,"7,546W","7,596W",0.513kW/kW,27.9C,235.4V,4.340kWh,252W
27/08/2024,9:55AM,11.481kWh,0.775kWh/kW,"7,399W","7,416W",0.501kW/kW,27.9C,235.1V,4.319kWh,252W
27/08/2024,9:50AM,10.863kWh,0.734kWh/kW,"7,248W","7,308W",0.494kW/kW,27.9C,234.3V,4.298kWh,252W
27/08/2024,9:45AM,10.254kWh,0.693kWh/kW,"7,124W","7,200W",0.486kW/kW,26.8C,234.4V,4.277kWh,348W
27/08/2024,9:40AM,9.654kWh,0.652kWh/kW,"6,978W","7,128W",0.481kW/kW,26.8C,235.1V,4.248kWh,348W
27/08/2024,9:35AM,9.060kWh,0.612kWh/kW,"6,780W","6,852W",0.463kW/kW,26.8C,233.0V,4.219kWh,360W
27/08/2024,9:30AM,8.489kWh,0.573kWh/kW,"6,643W","6,684W",0.451kW/kW,26.8C,232.3V,4.189kWh,360W
27/08/2024,9:25AM,7.932kWh,0.536kWh/kW,"6,478W","6,504W",0.439kW/kW,26.8C,233.1V,4.159kWh,372W
27/08/2024,9:20AM,7.390kWh,0.499kWh/kW,"6,295W","6,300W",0.426kW/kW,26.8C,232.7V,4.128kWh,336W
27/08/2024,9:15AM,6.865kWh,0.464kWh/kW,"6,071W","6,096W",0.412kW/kW,26.8C,232.3V,4.100kWh,252W
27/08/2024,9:10AM,6.357kWh,0.429kWh/kW,"5,865W","5,844W",0.395kW/kW,26.9C,233.3V,4.079kWh,240W
27/08/2024,9:05AM,5.870kWh,0.396kWh/kW,"5,643W","5,592W",0.378kW/kW,26.3C,232.5V,4.059kWh,240W
27/08/2024,9:00AM,5.404kWh,0.365kWh/kW,"5,373W","5,436W",0.367kW/kW,26.9C,230.8V,4.039kWh,252W
27/08/2024,8:55AM,4.951kWh,0.334kWh/kW,"5,216W","5,208W",0.352kW/kW,26.3C,231.9V,4.018kWh,240W
27/08/2024,8:50AM,4.517kWh,0.305kWh/kW,"4,922W","5,016W",0.339kW/kW,26.3C,231.5V,3.998kWh,252W
27/08/2024,8:45AM,4.099kWh,0.277kWh/kW,"4,777W","4,764W",0.322kW/kW,26.1C,231.8V,3.977kWh,204W
